learning_rate,gamma,batch_size,n_steps,clip_range,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,epilen_ratio,gap,algorithm,gae_lambda,vf_coef,tau,buffer_size,ent_coef
0.0078446258150192,0.8183059285300677,64.0,512.0,0.1836544568365059,151.3,2.72213151776324,1000.0,0.0,848.7,6.5659881812212735,848.7,0,,,,,
0.0045475960782585,0.9461887672933664,256.0,2048.0,0.1516728227608319,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0004476272645711,0.8850115553398699,256.0,512.0,0.1341650425762097,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0028613128910063,0.8244327624861266,64.0,2048.0,0.1471265841690874,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0022170232643075,0.920024985877873,256.0,1024.0,0.2605952629344953,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0026176977513375,0.852425520769327,64.0,2048.0,0.2760376681611796,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0080190412624747,0.8513165797920401,256.0,2048.0,0.2186483864249719,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001537171497823,0.938266364686926,128.0,512.0,0.1275411749935018,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001971002201885,0.9128941817990242,128.0,512.0,0.1605156236035453,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0058304754434432,0.9982310791998332,128.0,128.0,0.1311932316146932,878.45,207.0431054152733,1000.0,0.0,121.54999999999995,1.1377858686995108,121.54999999999995,0,,,,,
0.0009701096602113,0.9257985470110228,128.0,1024.0,0.125381906971346,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001460939315778,0.884012737680857,64.0,128.0,0.2676313287063161,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0043454198871157,0.9115724793523448,256.0,1024.0,0.1760089958811503,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0010648351502887,0.8652377973416578,128.0,2048.0,0.1490705650124128,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0056093108180342,0.9637160734080258,256.0,512.0,0.2851190721165493,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0024134930642881,0.833233273931774,128.0,512.0,0.2495467442009497,1000.0,0.0,176.25,22.40730907538877,-823.75,0.17625,-823.75,0,,,,,
0.001294023706526,0.951149987700396,128.0,2048.0,0.2717366912554686,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001678503766323,0.9530088506842213,128.0,128.0,0.1645014073977886,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0037290062090051,0.8046917527276873,64.0,512.0,0.168441449468571,172.85,7.044678842928186,477.2,135.61511715144442,304.35,2.744895024446362,304.35,0,,,,,
0.0001480218856952,0.9333359279054456,64.0,512.0,0.2982911163702549,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.004094353183709,0.9215819080471124,128.0,1024.0,0.2851168992873879,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001378794753199,0.8871751592211594,256.0,512.0,0.1051853909232929,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001112045179016,0.8553180892708094,256.0,512.0,0.2671301833682392,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0002473179601322,0.9838122188562202,128.0,512.0,0.2132036825048863,67.1,15.517409577632472,1000.0,0.0,932.9,14.684287812041116,932.9,0,,,,,
0.0002246016106372,0.9162313093729548,64.0,128.0,0.1442771279985195,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.001683664462842,0.925045565473782,256.0,1024.0,0.1888985600905358,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0007327948582792,0.9319231091468562,128.0,2048.0,0.1536199531862635,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0009539342605534,0.8958714781680576,256.0,1024.0,0.16287255627781,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0035571514860838,0.9853046199664508,64.0,2048.0,0.225941664350381,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001745968088904,0.8098177200876665,128.0,2048.0,0.245151886531504,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0002220441964868,0.9220036735522078,128.0,1024.0,0.2193610559058145,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0096474991624068,0.8690084461712803,64.0,128.0,0.2092119704922097,327.35,344.55627624526005,199.4,28.11654317301471,-127.95000000000002,0.6076489410330642,-127.95000000000002,0,,,,,
0.0010073871188671,0.8431001576351574,64.0,512.0,0.1177611006743013,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0076937151535169,0.827676185089172,256.0,2048.0,0.2296584336620554,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0018450808792782,0.937284631734798,128.0,128.0,0.2397991742936381,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001052618733469,0.8735849119097023,128.0,512.0,0.2054175162821368,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001289314592742,0.8644780860725092,256.0,1024.0,0.2393445086461923,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0003377372637684,0.9014155386495244,64.0,1024.0,0.2435524223893046,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0010628737895728,0.8077195220390866,128.0,128.0,0.2061167110554186,51.85,0.6538348415311009,126.6,14.132940246105903,74.75,2.3954588457899715,74.75,0,,,,,
0.0012038566932255,0.8464998052185128,128.0,512.0,0.2948482397746915,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0007810157499982,0.9318179100053386,256.0,512.0,0.2896588313402819,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0064090882439586,0.8835726795435442,128.0,1024.0,0.1603464460437525,13.2,0.3999999999999999,27.7,3.874274125562103,14.5,1.9507042253521127,14.5,0,,,,,
0.0005979692788829,0.9356941626236928,64.0,1024.0,0.1913860735133975,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0071719983806552,0.8838316830964238,128.0,512.0,0.2611829679417549,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0014695319628175,0.8442056411891016,128.0,128.0,0.1661189291098707,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001972430422168,0.8775837067854683,64.0,512.0,0.1569749108916151,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0003957391731821,0.900745420801095,128.0,512.0,0.2948141302548551,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0055631879002426,0.939813411138994,128.0,1024.0,0.2905994784820392,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0004595657707584,0.9510923646429666,256.0,512.0,0.184301917368092,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0009427503213355,0.8812090504193688,256.0,1024.0,0.2299537839072923,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0084519285955945,0.8333069109188538,256.0,128.0,0.2078814833817401,36.45,0.4974937185533099,98.1,10.667239567948217,61.64999999999999,2.619492656875834,61.64999999999999,0,,,,,
0.0014932702117884,0.8435576366432395,256.0,512.0,0.2590424850059386,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0002341839517292,0.8112842600433477,128.0,1024.0,0.138221429947946,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0009685712425116,0.8780587421969841,64.0,2048.0,0.1522265919300796,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0014495028426348,0.8952150879176,256.0,512.0,0.1689344053746332,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0005147435103954,0.9849619220481696,128.0,128.0,0.1862238753443246,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0005011906813912,0.9947046634084858,128.0,512.0,0.1804060932960599,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0001703940574244,0.9673887117124514,256.0,512.0,0.1707259058950349,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0009324265921911,0.8641804500540069,128.0,2048.0,0.2321777314612019,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0008283982854264,0.8545692149503515,128.0,128.0,0.2342592083520045,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0041378484770776,0.8980284802533912,256.0,1024.0,0.2120030610990103,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0010368812249051,0.9297332944585364,64.0,512.0,0.1653244884826876,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0011709057936793,0.9260348525934938,128.0,512.0,0.2203172596173747,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0091623076339244,0.8391432169596754,256.0,128.0,0.2266639978284981,23.35,1.49248115565993,194.2,53.02603134310544,170.85,7.97535934291581,170.85,0,,,,,
0.0002312567788786,0.891432416661677,64.0,128.0,0.2443175951935392,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0079318262162094,0.8427712844980024,64.0,128.0,0.2729859460045341,104.25,3.1444395367060247,113.95,8.540930862616792,9.700000000000005,1.0826603325415678,9.700000000000003,0,,,,,
0.0031788334439343,0.8502357205222117,128.0,2048.0,0.2759186008658699,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0010651647667013,0.8229627947815455,128.0,1024.0,0.1634486575782555,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0012754679891131,0.835156356806051,256.0,1024.0,0.135713346999275,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0049052897379321,0.8620815699703611,256.0,128.0,0.133681485318784,62.7,0.5567764362830021,155.6,1.1135528725660042,92.9,2.442700156985872,92.89999999999999,0,,,,,
0.0002534716791168,0.8268335073541436,256.0,512.0,0.284665026255908,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0002853017144172,0.8556512505802414,256.0,512.0,0.1983706715681437,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0003486409239539,0.957895688551396,64.0,128.0,0.2734529977236919,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0006870815604775,0.9913153208723534,64.0,128.0,0.2725493151911556,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
0.0009781773698101,0.9114836486331672,64.0,2048.0,0.2234463305833658,1000.0,0.0,1000.0,0.0,0.0,1.0,0.0,0,,,,,
